mprid,ldp_zip,listing_date,pending_date,ldp_views_day1,ldp_views_day3,ldp_views_day7,photo_count,type,bedrooms,year_built,sqft,price
2710148750,93535,2016-04-20,,4,24,39,4,single_family,5,2006,2505,339000
1909836069,92620,2016-04-19,,27,61,89,19,single_family,4,2004,2419,1098800
2036127443,93536,2016-05-02,2016-05-10,13,53,84,18,single_family,3,2011,1770,285000
2937863775,90638,2016-07-20,,25,69,119,36,single_family,3,1954,1516,568900
1866913956,92806,2016-05-24,,0,5,9,0,land,,,,1200000
1664782996,91501,2016-04-28,,10,62,121,20,multi_family,6,1924,3650,1475000
1594326642,92887,2016-08-10,,0,33,80,36,single_family,4,1989,3145,1269000
2176667005,92835,2016-05-30,,0,8,51,23,single_family,3,1951,2549,1138888
1274333624,91006,2016-07-18,,0,13,23,1,single_family,2,1948,1234,1780000
2015019422,91741,2016-04-19,,30,63,101,6,single_family,3,1955,1462,599900
1770074292,91792,2016-06-03,,20,35,54,1,multi_family,9,1977,4050,1050000
2292760749,91406,2016-04-20,2016-05-12,26,52,82,23,single_family,3,1958,1690,639000
1813900908,90032,2016-05-03,,15,80,142,20,single_family,1,1948,594,330000
2397415834,91803,2016-07-03,,0,38,96,11,condo,2,1980,1162,359000
1318061095,90247,2016-05-21,,0,30,71,36,multi_family,7,1960,3130,759000
2448726238,91754,2016-05-02,,9,26,39,19,single_family,4,1979,2376,998000
2301180223,90806,2016-06-13,,10,48,91,2,multi_family,12,1959,4008,975000
1607832747,91710,2016-05-16,,13,81,111,0,multi_family,5,1985,3600,899000
1551047768,90220,2016-06-29,,0,79,138,17,single_family,3,1947,1036,349900
1359444665,93536,2016-05-26,2016-06-29,21,196,270,18,single_family,4,1987,2419,395000
1560155882,91344,2016-06-03,,8,51,107,2,single_family,4,1955,1760,615000
1646658937,90740,2016-07-05,,0,49,85,8,single_family,2,1968,1000,275000
1566769166,91702,2016-05-13,,4,15,34,3,multi_family,3,1951,3116,925000
1242529847,,2016-07-29,,0,0,0,9,single_family,4,1970,1839,769000
2466111579,90631,2016-06-28,,0,21,34,16,single_family,3,1959,1612,600000
1914866941,90805,2016-07-01,,0,0,0,1,land,,1928,,150000
1636122766,91105,2016-06-07,2016-07-19,10,73,150,25,single_family,4,1954,2225,1525000
1821499367,92602,2016-07-09,,0,56,87,36,single_family,4,2016,4000,3390000
2788580261,91801,2016-06-14,,29,117,169,27,single_family,3,1924,1192,498000
2158365758,90803,2016-08-04,,24,111,186,36,single_family,3,1974,2070,1249000
2051457993,90715,2016-06-29,,0,30,75,36,condo,1,1978,984,295000
1227897111,90042,2016-07-22,,33,95,139,36,single_family,3,1924,1152,679000
2709527641,92691,2016-06-29,,0,53,110,36,single_family,3,1976,1470,675000
1614169794,92679,2016-07-06,,0,42,89,28,single_family,3,1996,1837,779900
2749077139,91355,2016-07-29,,4,144,286,24,single_family,4,1976,2246,567000
1435789283,91770,2016-05-27,,18,40,62,17,single_family,3,1961,1124,499000
1738279903,92831,2016-05-12,,0,61,158,22,condo,1,1979,779,289900
1345691423,92620,2016-05-12,,20,80,115,36,single_family,6,1998,5100,2399999
2073824559,90254,2016-07-21,,0,37,84,27,single_family,3,2016,1538,2499000
1236021086,90065,2016-07-22,,32,91,134,19,single_family,3,1965,1520,789000
1483768587,92612,2016-05-18,,8,22,33,36,condo,2,2006,1347,759000
2768131225,92832,2016-08-01,,5,37,70,10,single_family,4,1955,1348,510000
1698867241,91011,2016-04-16,2016-06-06,0,0,89,31,single_family,4,1946,2035,1495000
2702952816,90265,2016-06-01,,0,81,207,0,single_family,5,2003,5147,4295000
1860669666,90063,2016-04-29,,0,10,36,36,single_family,2,1925,740,399900
1508100955,90813,2016-05-17,,21,184,343,21,single_family,2,1911,960,369000
2158859662,91744,2016-06-06,,10,25,43,36,single_family,3,1912,1722,470000
2741963532,92692,2016-05-09,,10,39,71,24,condo,2,1994,1000,410888
2736051729,90250,2016-07-20,,0,18,62,15,single_family,4,1959,2314,919000
1474344367,92661,2016-07-18,,0,41,96,36,multi_family,,1976,1589,1850000
1113450252,90033,2016-05-14,,158,330,401,22,multi_family,3,1923,2072,525000
1540101638,90043,2016-05-09,,0,6,40,1,multi_family,13,1928,7746,1000000
1599832555,92705,2016-05-27,,22,61,114,31,single_family,4,1953,2256,839000
2661131990,92694,2016-05-24,,0,0,38,28,single_family,4,2004,2199,799900
1752403879,91214,2016-07-13,2016-07-26,0,0,0,23,single_family,3,1958,1398,779000
1566288835,91741,2016-07-18,,0,80,141,36,single_family,3,1988,1923,785999
2074947429,92651,2016-08-09,,30,82,90,25,single_family,3,1957,2033,2595000
2908411788,91402,2016-07-09,,0,1,9,0,single_family,4,2000,1876,549950
1016824738,90504,2016-06-11,,15,73,118,1,single_family,3,1960,1488,659000
2705928985,91767,2016-07-05,,17,49,73,36,single_family,3,1890,1388,450000
2327795257,91361,2016-07-14,2016-07-23,6,78,136,20,condo,2,1972,924,409000
1167685497,91384,2016-07-01,2016-07-03,30,129,192,20,single_family,3,1986,1567,487000
1401335495,91350,2016-04-16,2016-05-26,9,31,47,22,single_family,3,2014,1420,456624
2934311618,91402,2016-05-30,,2,38,61,0,condo,1,1977,752,149000
2531956312,91301,2016-05-27,2016-06-02,4,67,158,10,condo,2,1988,1054,454995
1685704843,91343,2016-04-22,2016-05-25,5,52,133,22,single_family,3,1952,1269,539000
1403868634,90630,2016-07-11,,0,0,31,24,condo,3,1968,1587,480000
1157839338,92618,2016-05-19,,10,49,100,30,condo,2,2010,1685,599999
2652402283,91024,2016-07-07,,0,308,344,36,single_family,4,1965,1940,985000
1017917342,91790,2016-07-20,,28,119,230,1,single_family,3,1955,1305,400000
2631639405,92782,2016-06-24,,0,45,85,30,condo,3,2005,1938,595000
2950543884,91354,2016-04-20,,2,45,95,6,condo,3,2016,1630,466814
1211186744,91745,2016-06-16,,15,48,75,36,single_family,5,1989,5573,1690000
2600368358,91607,2016-06-20,,29,150,304,23,condo,2,1979,1011,325000
2112959913,,2016-08-05,,0,0,0,5,single_family,3,1964,1780,475000
1604826192,92869,2016-05-20,,0,121,291,20,single_family,3,1962,1620,547000
2391543836,90262,2016-08-02,,7,212,225,1,single_family,4,1925,2414,560000
1347728638,91350,2016-08-11,,5,12,30,0,condo,2,1976,799,224900
2444764826,93535,2016-04-18,,0,2,2,1,land,,,,20500
2854898934,92705,2016-04-24,,57,133,193,36,single_family,5,1964,2897,1285000
1655281129,92701,2016-08-09,,0,41,69,36,single_family,2,1925,1027,450000
1544891184,92804,2016-05-20,,44,119,177,17,single_family,4,1956,1525,535000
1483227605,91354,2016-07-07,2016-08-04,21,67,111,8,single_family,3,1997,1617,569000
1423688734,91745,2016-05-05,,0,0,0,36,single_family,4,1990,2417,775000
1528443605,92679,2016-07-15,,0,54,102,33,single_family,4,1987,2606,879900
2289483486,91361,2016-08-08,,0,43,88,24,single_family,4,1975,2846,1049000
1226727895,90059,2016-06-23,,0,29,74,1,single_family,6,2006,2280,350000
2157513717,90220,2016-05-15,,0,0,38,8,single_family,3,1986,1398,310000
2319709620,90660,2016-06-21,,0,22,73,14,single_family,2,1949,750,385000
1119374314,91344,2016-04-28,2016-05-05,31,108,223,36,single_family,4,1956,1554,525000
1028326432,92782,2016-06-30,,0,11,44,36,condo,2,1991,1850,655000
2861261995,93536,2016-07-14,,19,69,111,9,single_family,4,2005,3211,349990
2344245651,90620,2016-07-25,,8,60,89,25,single_family,3,1959,1032,532500
2409048738,91202,2016-07-18,,0,24,98,23,condo,3,1991,1600,574900
1639104041,91105,2016-05-02,2016-06-28,28,137,247,36,single_family,2,1910,1362,998000
1326086388,92886,2016-06-16,,0,21,36,19,single_family,4,1987,4169,2800000
1085205633,92691,2016-07-22,,0,27,61,24,single_family,3,1977,1352,629900
2123404007,90241,2016-08-05,,27,69,118,4,single_family,3,1926,1326,515000
1346015169,91604,2016-07-24,,22,64,113,23,condo,3,2004,1976,825000
1736503975,90631,2016-06-23,,0,29,69,2,mobile,2,1972,1276,70000
2041059389,92704,2016-08-02,,4,25,25,8,single_family,2,1937,886,430000
2283257230,91202,2016-05-04,2016-06-17,12,167,329,13,condo,2,1973,1098,399000
1333957206,90802,2016-06-13,,66,179,304,28,condo,1,1958,613,219000
2897075941,90069,2016-07-14,,0,2,5,0,condo,1,1964,1640,1475000
2902613342,91748,2016-06-11,,5,12,45,31,single_family,4,1988,2797,915000
1635622748,91709,2016-05-09,,9,38,60,1,single_family,5,1987,2531,699000
2646534410,93536,2016-07-08,,9,37,65,22,single_family,3,2008,1541,317000
1506649509,91011,2016-04-21,,9,73,140,25,single_family,2,1954,1440,899000
2806977071,90630,2016-04-23,2016-05-19,8,28,57,9,mobile,3,2004,1000,85000
1883368477,91306,2016-06-24,2016-07-12,0,60,128,14,condo,2,1982,1218,274950
2227480264,93534,2016-08-08,,0,11,35,10,multi_family,2,1947,,170000
1094569718,91321,2016-07-26,2016-08-01,6,106,218,19,condo,2,1963,822,183500
2113297994,90745,2016-08-03,,9,44,99,1,condo,2,1944,736,210000
2009896837,92691,2016-06-18,,0,43,65,16,single_family,4,1972,2230,789900
2785125717,92653,2016-05-27,,7,44,60,30,single_family,5,1979,3500,1498000
1353940678,93551,2016-04-18,,76,266,323,36,single_family,3,2002,2766,608900
1151195272,93063,2016-06-30,2016-07-17,32,108,183,23,single_family,2,1958,1188,478000
2205457131,92806,2016-07-22,,0,0,32,1,condo,2,1972,1020,349900
2616568191,90274,2016-05-06,,20,75,122,36,single_family,4,1979,2896,1799000
2844624906,92663,2016-04-19,,0,7,29,0,single_family,3,1953,1157,1500000
2955761822,91367,2016-07-27,,11,45,96,8,condo,2,1972,1575,519000
2634435544,92626,2016-08-10,,24,96,187,36,single_family,4,1967,2583,1449000
1582619022,91350,2016-06-12,2016-06-15,89,229,313,21,single_family,3,1988,1304,499000
1599176473,93551,2016-07-06,,0,38,117,17,single_family,3,1956,1055,249900
1460658506,90201,2016-05-13,,5,20,47,10,multi_family,2,1955,1424,479000
2021533961,92844,2016-05-16,,0,21,59,1,single_family,2,1920,700,439900
2945061176,90815,2016-06-16,,0,17,62,28,single_family,4,1943,1300,650000
2981221736,91722,2016-05-17,,0,7,7,1,single_family,4,1995,1963,513000
1908002335,93560,2016-07-28,,0,0,48,2,single_family,4,2007,2788,275000
2413762071,93535,2016-05-04,2016-07-22,5,73,128,30,single_family,4,2005,1998,249900
2680401846,92651,2016-04-18,,10,90,180,23,single_family,4,1975,2325,1695000
1095577824,91304,2016-04-29,,17,42,75,4,single_family,3,1981,1520,695000
2073890684,92704,2016-05-08,,0,17,56,13,single_family,2,1961,819,435000
1441341205,90604,2016-05-06,,40,80,159,27,single_family,3,1954,1365,509900
1289371608,91006,2016-04-18,,1,11,30,18,condo,3,2000,2082,878000
2191532967,90630,2016-05-04,,0,57,92,36,single_family,5,2009,3500,1143000
2720391165,93535,2016-06-30,,0,0,0,2,land,,,,13500
1718539287,93534,2016-05-16,2016-07-07,7,45,83,8,single_family,3,1966,1233,205000
2280060583,90022,2016-07-26,,39,195,295,32,single_family,5,1932,2376,559000
2806309616,93536,2016-06-02,2016-07-28,3,138,237,19,single_family,4,2004,1880,285000
2568468009,91214,2016-08-14,,0,39,39,27,single_family,4,1977,2902,1399500
2644345839,90601,2016-04-23,,26,96,145,19,single_family,3,1969,1420,569900
1831660374,92620,2016-05-25,,4,28,49,20,condo,3,2015,1538,740000
1582099255,91207,2016-05-02,2016-05-31,18,77,126,26,condo,3,2004,1817,625000
1181531522,92677,2016-05-05,,4,70,138,21,condo,2,1983,873,341500
1757493386,92802,2016-05-26,,0,11,16,20,single_family,4,1955,2568,699000
1211790703,91604,2016-07-11,,12,35,52,22,single_family,4,1960,2640,1589000
2970095666,90731,2016-06-18,,0,42,103,27,condo,3,1992,1753,490000
1901374041,92835,2016-07-28,,29,65,120,1,single_family,2,1949,1297,695000
1164541156,90602,2016-06-21,,0,0,83,36,single_family,3,1961,2172,795000
1963118664,93560,2016-07-11,,0,20,56,7,single_family,3,2010,1692,245000
2488480072,91790,2016-05-12,,8,41,66,19,single_family,4,1959,1876,550000
2240315492,91104,2016-05-27,2016-06-22,16,89,163,13,single_family,3,1902,1358,625000
2470760376,92831,2016-06-03,,0,23,74,35,single_family,3,1924,1157,549900
1134549073,91007,2016-04-27,,1,38,56,36,single_family,5,1989,3730,1768000
1163011173,90013,2016-07-19,,0,0,28,28,condo,1,1912,830,610000
2344619533,92679,2016-05-19,,23,107,188,36,single_family,5,1990,3908,1299000
1709783013,90042,2016-05-09,,5,114,150,4,single_family,1,1930,577,375000
2807814621,91364,2016-05-08,,0,11,21,0,land,,,,147500
1698063043,90077,2016-06-16,,4,22,35,4,single_family,4,1935,2770,2195000
1895263402,92614,2016-04-24,,2,48,64,0,condo,2,1984,1052,499500
2687492339,92657,2016-05-10,,0,0,28,21,condo,2,2003,1652,1095000
2119819995,92637,2016-05-28,,13,134,177,36,condo,2,1971,1000,319000
2355357902,91789,2016-05-04,,0,13,27,34,single_family,4,1987,2296,1035900
1128965999,92708,2016-05-06,,0,0,2,1,single_family,5,1971,2710,959000
1891064154,90043,2016-05-24,,0,45,70,35,multi_family,2,1925,1572,439000
2926719332,91789,2016-08-06,,10,26,41,8,single_family,3,1976,1465,649000
1170630880,90802,2016-07-07,,0,83,84,9,condo,1,1983,495,179000
1820343544,91606,2016-04-18,,26,64,95,36,single_family,3,1951,1144,525000
1492552314,91504,2016-08-03,,0,0,0,22,condo,2,1975,1151,437500
2107681448,92804,2016-05-13,,0,0,161,18,single_family,3,1955,1514,498800
2592504541,90047,2016-07-27,,7,79,94,20,single_family,4,1981,1272,399900
2467104187,92610,2016-06-08,,4,26,60,11,condo,2,1990,1000,378000
1752669632,92808,2016-05-23,,17,76,114,27,single_family,4,1992,3934,1498880
1277994917,92651,2016-07-07,,0,47,104,21,condo,2,1964,1149,1025000
2180860570,93534,2016-08-13,,13,48,53,2,single_family,4,1947,1446,174900
1816983831,90806,2016-06-07,,1,60,141,17,single_family,3,1940,1443,534900
2955750204,90280,2016-06-29,,0,7,10,1,single_family,2,1927,816,430000
2615430097,93543,2016-05-25,2016-08-10,0,6,28,5,single_family,3,1987,958,183600
2285544329,92804,2016-08-12,,2,11,16,1,condo,3,2016,1640,529000
1211450418,91710,2016-06-29,,0,104,176,36,single_family,3,1984,1534,415000
2046964558,91767,2016-08-09,,0,20,115,6,single_family,3,1963,1431,365000
1327378526,90254,2016-06-23,,0,144,238,33,condo,4,2015,2500,2399000
2839895280,92675,2016-07-02,,0,100,181,36,single_family,5,1988,7040,1995900
1514158337,91354,2016-06-04,2016-08-05,0,134,230,20,single_family,4,1969,1452,525000
2111281203,90240,2016-06-10,,0,93,213,36,single_family,3,1952,1270,499000
2002429128,92630,2016-06-03,,24,91,142,28,single_family,4,1976,1844,689900
1091810112,90016,2016-07-02,,0,211,271,30,condo,2,1948,756,275000
2858296616,91006,2016-08-12,,18,244,261,36,single_family,4,2016,4017,3588000
2376635778,92637,2016-08-02,,0,29,49,14,condo,2,1968,1009,268800
2275759255,91342,2016-07-26,,0,57,113,18,single_family,5,1987,1492,510000
2284989837,91331,2016-05-06,2016-05-23,0,11,59,10,single_family,4,1954,1586,489900
1502468203,91343,2016-06-01,,29,308,365,9,single_family,6,1955,2995,695000
1883246529,,2016-08-02,,0,0,0,1,single_family,4,1933,2381,2700000
1705265305,91362,2016-08-01,2016-08-06,0,69,168,9,condo,1,1985,960,305000
1413308473,90250,2016-05-28,,0,0,29,15,single_family,3,1947,1028,556000
1763159215,91775,2016-06-06,2016-06-15,0,60,126,18,single_family,4,1948,1790,798000
2144023445,90220,2016-08-03,,40,82,156,11,single_family,3,1930,1008,299900
2381658944,92886,2016-07-15,,3,308,378,35,single_family,5,2003,5800,2938888
1347899988,93551,2016-07-15,2016-08-01,137,312,470,36,single_family,3,1996,1868,349000
1224679644,91390,2016-05-11,,0,0,40,15,single_family,5,1982,3807,890000
2065724551,91101,2016-07-25,,61,147,253,22,condo,2,1988,1158,525000
1580058861,92647,2016-05-17,,0,9,58,3,single_family,4,1964,1964,747000
2589680370,92691,2016-05-16,,0,62,129,21,single_family,5,1969,2185,685000
1256238823,,2016-05-16,,0,0,0,13,single_family,5,1990,7177,2599950
1459517019,91304,2016-06-02,2016-06-14,11,61,114,18,single_family,3,1977,2174,615000
1167388743,90813,2016-06-14,,14,85,133,15,condo,2,1988,690,198900
1845157404,92708,2016-05-18,,26,46,77,6,single_family,3,1968,1820,675000
1176067185,91042,2016-06-16,,0,12,30,0,land,,,,30000
2869829982,92801,2016-06-29,,0,33,218,15,single_family,4,1954,1218,475000
2014375476,90068,2016-04-21,2016-05-01,0,65,227,36,single_family,3,1963,2091,1129000
1904214660,91316,2016-07-25,2016-08-06,23,65,118,17,single_family,2,1949,983,575000
2751604222,91024,2016-07-12,,0,68,221,36,single_family,3,1908,2249,998000
2611302379,91302,2016-07-15,,1,7,10,4,land,,2016,,499000
1416644093,91007,2016-06-01,,0,34,60,1,multi_family,6,1953,3625,1250000
1225669194,92660,2016-08-10,,16,57,115,6,single_family,4,1972,2096,1399000
1294678902,90803,2016-06-20,,0,31,81,16,condo,1,1975,979,359000
2053694194,91755,2016-06-10,,21,44,72,25,condo,3,1989,1413,489888
1209104926,90745,2016-07-07,,0,45,91,5,single_family,3,1955,1014,399900
1042185695,91745,2016-05-19,,23,184,231,31,single_family,3,1958,1239,462000
2300648350,91016,2016-06-29,,0,62,130,36,single_family,2,1948,1336,735000
1817345363,91789,2016-07-20,,2,45,73,36,single_family,4,2001,4537,1885000
2586714502,91402,2016-07-13,2016-08-03,0,201,245,21,condo,2,1971,1077,269999
1114949663,93536,2016-05-25,,0,102,187,36,single_family,3,2007,2344,299900
2060314509,92660,2016-06-20,,0,21,50,29,single_family,2,1977,2600,1975000
2610551407,90278,2016-07-12,,0,11,53,5,multi_family,2,1945,1123,825000
1920194290,92843,2016-08-03,,0,33,115,1,single_family,2,2001,1273,459000
1477219106,91732,2016-04-25,,7,16,24,3,land,,1940,,1199900
2297760499,90621,2016-08-11,,12,70,109,2,single_family,2,1966,1420,436000
2456782682,91401,2016-07-29,2016-08-11,19,147,267,19,single_family,3,1963,2006,799000
1338948213,92649,2016-06-28,,0,36,139,36,single_family,4,1961,1325,699000
1938023613,90806,2016-04-29,,10,67,209,31,single_family,3,1944,990,434500
2171564200,90638,2016-08-04,,0,35,85,16,single_family,4,1960,1387,529900
2762378510,92703,2016-07-15,,0,16,33,12,single_family,3,2015,1541,626000
2484034204,91311,2016-08-01,,0,15,65,0,condo,3,2010,1930,529000
2363703731,91403,2016-04-29,,3,30,55,25,condo,1,1971,848,369500
2467176761,93552,2016-04-29,2016-05-05,53,178,284,36,single_family,5,2005,3350,339990
1339998905,93560,2016-08-10,,4,35,72,0,mobile,3,1984,1344,48000
2660662054,92603,2016-04-20,,25,61,72,17,condo,4,2003,2129,1099888
1203935813,91306,2016-06-05,,15,62,78,20,single_family,3,1983,1673,549000
1622154580,90015,2016-07-25,,0,163,181,15,condo,1,1983,926,399000
1535068199,91724,2016-04-29,,16,85,136,36,single_family,4,1958,1645,549000
1459803071,90042,2016-06-01,,32,74,108,36,single_family,4,1991,3100,1199000
2513816600,92620,2016-06-09,,14,30,48,3,condo,4,2016,2309,1010000
2524853463,92694,2016-04-29,,0,52,121,36,single_family,4,2014,2892,1099000
2101537122,91106,2016-05-18,,44,95,160,9,single_family,3,1931,1400,695000
2468105751,90713,2016-06-01,,0,6,33,1,single_family,4,1954,1538,589000
1376632488,91344,2016-07-16,2016-08-01,0,0,0,31,single_family,4,1979,2505,759000
1165151413,91384,2016-08-04,,0,37,107,17,single_family,4,1993,1817,549890
2046008973,93560,2016-06-22,2016-08-15,12,63,90,15,mobile,3,1987,1440,239900
2096735776,90504,2016-06-23,,0,41,97,29,condo,4,2006,2552,827925
2849512581,91040,2016-08-06,,0,18,58,1,mobile,2,1960,,23500
1937895887,92660,2016-05-17,,0,80,164,28,single_family,5,1995,3796,2699000
2291544332,92677,2016-05-18,,0,50,108,20,condo,2,1985,1010,399900
2786240547,92867,2016-04-27,,0,13,34,22,single_family,3,1949,1376,599900
2484422975,92656,2016-04-25,,6,43,68,3,single_family,5,2000,2700,1099000
2583589758,90660,2016-07-20,,18,39,71,18,single_family,3,1950,1426,459900
2559322628,91790,2016-07-05,,39,82,130,8,single_family,3,1951,1556,495880
1136456637,91384,2016-06-17,2016-07-11,19,45,158,8,single_family,3,1987,1536,345000
2427784887,91786,2016-05-12,2016-07-07,58,166,346,35,single_family,3,1998,1352,398000
2627459535,90804,2016-04-18,,7,22,31,25,multi_family,12,1985,6440,2200000
2445237577,,2016-08-16,,0,0,0,2,single_family,3,1975,1551,625000
1193611221,93535,2016-07-29,2016-08-11,0,43,140,25,single_family,3,1971,1780,179900
1714754455,92673,2016-05-03,,9,47,112,18,single_family,4,1994,1933,829000
1423877296,92647,2016-05-05,,0,35,82,8,single_family,3,1962,1032,619000
2238261310,92841,2016-07-10,,0,27,50,14,single_family,2,1947,759,550000
2900604833,91206,2016-05-03,2016-06-01,102,268,413,22,single_family,2,1954,1614,799998
2154370324,92673,2016-08-10,,8,40,92,8,mobile,2,1974,1560,465000
